PlayerName,Born,Height,Hand,LinkPlayer
Ugo Humbert,"Metz, France",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ugo-humbert/hh26/player-activity?year=all&matchType=Singles
Ilya Ivashka,"Minsk, Belarus",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ilya-ivashka/i305/player-activity?year=all&matchType=Singles
Alexis Klegou,Dunkerque,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexis-klegou/ka33/player-activity?year=all&matchType=Singles
Edris Fetisleam,,,,https://www.atptour.com/en/players/edris-fetisleam/f0ag/player-activity?year=all&matchType=Singles
Or Ram-Harel,Haifa,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/or-ram-harel/rc24/player-activity?year=all&matchType=Singles
Jenson Brooksby,"Sacramento, CA, USA",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jenson-brooksby/b0cd/player-activity?year=all&matchType=Singles
Albert Ramos-Vinolas,"Barcelona, Spain",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/albert-ramos-vinolas/r772/player-activity?year=all&matchType=Singles
Stephane Robert,"Montargis, France",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/stephane-robert/r612/player-activity?year=all&matchType=Singles
Tallon Griekspoor,"Haarlem, Netherlands",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/tallon-griekspoor/gj37/player-activity?year=all&matchType=Singles
Teodor Giusca,,,,https://www.atptour.com/en/players/teodor-giusca/g0ce/player-activity?year=all&matchType=Singles
Stefanos Tsitsipas,"Athens, Greece",193.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/stefanos-tsitsipas/te51/player-activity?year=all&matchType=Singles
Casper Ruud,"Oslo, Norway",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/casper-ruud/rh16/player-activity?year=all&matchType=Singles
Jordi Samper-Montana,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jordi-samper-montana/sh91/player-activity?year=all&matchType=Singles
Norbert Gombos,"Galanta, Slovakia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/norbert-gombos/gb93/player-activity?year=all&matchType=Singles
Felix Auger-Aliassime,"Montreal, Canada",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/felix-auger-aliassime/ag37/player-activity?year=all&matchType=Singles
Guido Pella,"Bahia Blanca, Argentina",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/guido-pella/pc11/player-activity?year=all&matchType=Singles
Marc Dijkhuizen,,,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/marc-dijkhuizen/dd07/player-activity?year=all&matchType=Singles
Tuur Heuvinck,,,,https://www.atptour.com/en/players/tuur-heuvinck/h0ej/player-activity?year=all&matchType=Singles
Nicolas Uryson,Buenos Aires,178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicolas-uryson/u09h/player-activity?year=all&matchType=Singles
Samuel Brosset,,,,https://www.atptour.com/en/players/samuel-brosset/b0dq/player-activity?year=all&matchType=Singles
Jan-Lennard Struff,"Warstein, Germany",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jan-lennard-struff/sl28/player-activity?year=all&matchType=Singles
Nick Kyrgios,"Canberra, Australia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nick-kyrgios/ke17/player-activity?year=all&matchType=Singles
Vladimir Korolev,,,,https://www.atptour.com/en/players/vladimir-korolev/kg33/player-activity?year=all&matchType=Singles
Pablo Cuevas,"Concordia, Argentina",180.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/pablo-cuevas/c882/player-activity?year=all&matchType=Singles
Pascal Meis,Traunstein,180.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/pascal-meis/mi74/player-activity?year=all&matchType=Singles
Jannik Sinner,"San Candido, Italy",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jannik-sinner/s0ag/player-activity?year=all&matchType=Singles
Yann Marti,"Sierre, Switzerland",170.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yann-marti/mg54/player-activity?year=all&matchType=Singles
Federico Coria,"Rosario, Argentina",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/federico-coria/ce77/player-activity?year=all&matchType=Singles
Marton Fucsovics,"Nyiregyhaza, Hungary",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marton-fucsovics/f724/player-activity?year=all&matchType=Singles
Alexander Zverev,"Hamburg, Germany",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexander-zverev/z355/player-activity?year=all&matchType=Singles
Luca Prevosto,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luca-prevosto/pm37/player-activity?year=all&matchType=Singles
Stefano Travaglia,"Ascoli Piceno, Italy",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/stefano-travaglia/ta12/player-activity?year=all&matchType=Singles
Jakub Wojcik,,,,https://www.atptour.com/en/players/jakub-wojcik/wa96/player-activity?year=all&matchType=Singles
Inigo Cervantes,"Hondarribia, Guip�zcoa, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/inigo-cervantes/ca33/player-activity?year=all&matchType=Singles
Yannick Jankovits,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/yannick-jankovits/j347/player-activity?year=all&matchType=Singles
Stefan Seifert,,,,https://www.atptour.com/en/players/stefan-seifert/sg13/player-activity?year=all&matchType=Singles
Tomas Martin Etcheverry,"La Plata, Argentina",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/tomas-martin-etcheverry/ea24/player-activity?year=all&matchType=Singles
Sebastien Boltz,"Creteil, France",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/sebastien-boltz/bj37/player-activity?year=all&matchType=Singles
Andrey Rublev,"Moscow, Russia",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/andrey-rublev/re44/player-activity?year=all&matchType=Singles
Thiemo de Bakker,"The Hague, The Netherlands",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thiemo-de-bakker/d776/player-activity?year=all&matchType=Singles
Jurgen Melzer,"Vienna, Austria",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jurgen-melzer/m762/player-activity?year=all&matchType=Singles
Louis Herman,,,,https://www.atptour.com/en/players/louis-herman/h0b3/player-activity?year=all&matchType=Singles
Riccardo Maiga,"Lugano, Switzerland",0.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/riccardo-maiga/mg80/player-activity?year=all&matchType=Singles
Taro Daniel,"New York, NY, USA",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/taro-daniel/da81/player-activity?year=all&matchType=Singles
Carlos Taberner,"Valencia, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/carlos-taberner/te16/player-activity?year=all&matchType=Singles
Cameron Norrie,"Johannesburg, South Africa",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/cameron-norrie/n771/player-activity?year=all&matchType=Singles
Rafael Nadal,"Manacor, Mallorca, Spain",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rafael-nadal/n409/player-activity?year=all&matchType=Singles
Vasile Antonescu,"Constanta, Romania",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vasile-antonescu/a943/player-activity?year=all&matchType=Singles
Thanasi Kokkinakis,"Adelaide, Australia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thanasi-kokkinakis/kd46/player-activity?year=all&matchType=Singles
Petru-Alexandru Luncanu,"Bucharest, Romania",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/petru-alexandru-luncanu/l872/player-activity?year=all&matchType=Singles
Mackenzie McDonald,"Piedmont, CA, USA",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mackenzie-mcdonald/mk66/player-activity?year=all&matchType=Singles
Vincent Millot,"Montpellier, France",173.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vincent-millot/me31/player-activity?year=all&matchType=Singles
Marcos Giron,"Thousand Oaks, CA, USA",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marcos-giron/gc88/player-activity?year=all&matchType=Singles
Pablo Andujar,"Cuenca, Spain",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pablo-andujar/a596/player-activity?year=all&matchType=Singles
Taylor Fritz,"Rancho Santa Fe, CA, USA",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/taylor-fritz/fb98/player-activity?year=all&matchType=Singles
Romain Faucon,,,,https://www.atptour.com/en/players/romain-faucon/f0f0/player-activity?year=all&matchType=Singles
Daniil Medvedev,"Moscow, Russia",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/daniil-medvedev/mm58/player-activity?year=all&matchType=Singles
Paul Cayre,,,,https://www.atptour.com/en/players/paul-cayre/cg85/player-activity?year=all&matchType=Singles
Romain Bauvy,"Paris, France",185.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/romain-bauvy/bk31/player-activity?year=all&matchType=Singles
Soonwoo Kwon,"Sangju, South Korea",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/soonwoo-kwon/kf17/player-activity?year=all&matchType=Singles
Marco De Rossi,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marco-de-rossi/dc25/player-activity?year=all&matchType=Singles
George Tsivadze,"Batumi, Georgia",191.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/george-tsivadze/tb28/player-activity?year=all&matchType=Singles
Gabriel Alejandro Hidalgo,,,,https://www.atptour.com/en/players/gabriel-alejandro-hidalgo/h999/player-activity?year=all&matchType=Singles
Tomas Nydahl,"Linkoping, Sweden",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tomas-nydahl/n099/player-activity?year=all&matchType=Singles
Duje Kekez,Split,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/duje-kekez/kd14/player-activity?year=all&matchType=Singles
Julio Goes,"Bauru, Brazil",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/julio-goes/g020/player-activity?year=all&matchType=Singles
Nicolas Kicker,"Merlo, Argentina",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/nicolas-kicker/kc29/player-activity?year=all&matchType=Singles
Mason Recci,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mason-recci/rh85/player-activity?year=all&matchType=Singles
Jose Antonio Fernandez,"Santiago, Chile",170.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/jose-antonio-fernandez/f014/player-activity?year=all&matchType=Singles
Pavel Vizner,"Prague, Czech Republic",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/pavel-vizner/v137/player-activity?year=all&matchType=Singles
Michael Oberleitner,"Vienna, Austria",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/michael-oberleitner/o063/player-activity?year=all&matchType=Singles
Jacco Van Duyn,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jacco-van-duyn/v120/player-activity?year=all&matchType=Singles
Glenny Schaap,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/glenny-schaap/s318/player-activity?year=all&matchType=Singles
August Holmgren,"Espergaerde, Denmark",188.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/august-holmgren/h09n/player-activity?year=all&matchType=Singles
Johan De Preter,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/johan-de-preter/d020/player-activity?year=all&matchType=Singles
Alexander Knight,Miami,193.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexander-knight/k0ch/player-activity?year=all&matchType=Singles
Magnus Zeile,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/magnus-zeile/z040/player-activity?year=all&matchType=Singles
Thierry Tulasne,"Aix-en-Bains, France",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/thierry-tulasne/t032/player-activity?year=all&matchType=Singles
Anton Chekhov,"Krasnogorsk, Russia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/anton-chekhov/cc79/player-activity?year=all&matchType=Singles
Pedro Rebolledo,"Santiago, Chile",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/pedro-rebolledo/r012/player-activity?year=all&matchType=Singles
Eduardo Bengoechea,"Cordoba, Argentina",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-bengoechea/b035/player-activity?year=all&matchType=Singles
Francesco Cancellotti,"Perugia, Italy",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/francesco-cancellotti/c013/player-activity?year=all&matchType=Singles
Johan Vekemans,"Goirle, Netherlands",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/johan-vekemans/v020/player-activity?year=all&matchType=Singles
Amit Naor,,178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/amit-naor/n005/player-activity?year=all&matchType=Singles
Gavin Pfitzner,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gavin-pfitzner/p064/player-activity?year=all&matchType=Singles
Peter Lundgren,"Gudmundra, Sweden",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/peter-lundgren/l044/player-activity?year=all&matchType=Singles
Danilo Marcelino,"Salvador, Bahia, Brazil",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/danilo-marcelino/m028/player-activity?year=all&matchType=Singles
Martin Laurendeau,"Montreal, Quebec, Canada",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/martin-laurendeau/l008/player-activity?year=all&matchType=Singles
Pierre Faivre,"Boulogne-Billancourt, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pierre-faivre/fc36/player-activity?year=all&matchType=Singles
Marshall Tutu,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marshall-tutu/tb81/player-activity?year=all&matchType=Singles
Lamine Ouahab,"Algiers, Algeria",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lamine-ouahab/o207/player-activity?year=all&matchType=Singles
Petr Hajek,,,,https://www.atptour.com/en/players/petr-hajek/hh36/player-activity?year=all&matchType=Singles
Niels Lootsma,"Groningen, Netherlands",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/niels-lootsma/le38/player-activity?year=all&matchType=Singles
Esteban Bruna,"Iquique, Chile",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/esteban--bruna/bk69/player-activity?year=all&matchType=Singles
Gregorio Cordonnier,Chascom�s,198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gregorio-cordonnier/cg84/player-activity?year=all&matchType=Singles
Mubarak Shannan Zayid,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mubarak-shannan-zayid/ac39/player-activity?year=all&matchType=Singles
Pablo Irigaray Guarne,Barbastro,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pablo-irigaray-guarne/i405/player-activity?year=all&matchType=Singles
Fabricio Neis,Porto Alegre,183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/fabricio-neis/n532/player-activity?year=all&matchType=Singles
Bastian Wagner,"Berlin, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bastian-wagner/w676/player-activity?year=all&matchType=Singles
Viktor Filipenko,,,,https://www.atptour.com/en/players/viktor-filipenko/f849/player-activity?year=all&matchType=Singles
Bowen Ouyang,Xin jiang,185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bowen-ouyang/o427/player-activity?year=all&matchType=Singles
Vincent Jaensch-Mueller,,,,https://www.atptour.com/en/players/vincent-jaensch-mueller/j531/player-activity?year=all&matchType=Singles
Kunal Anand,"New Delhi, India",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kunal-anand/aa92/player-activity?year=all&matchType=Singles
